# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
10847.0000 HM147 240051 2 4103.0000 p25 r77 231 N p25->r66->r77
10861.0000 HM223 256092 2 705.0000 p9 r71 288 N p9->v86->r71
10863.0000 HM239 324212 1 7.0000 p15 r69 299 N p15->r69
10934.0000 HM188 273005 2 2330.0000 p30 r64 261 N p30->v87->r64
10945.0000 HM228 189926 3 552.0000 p10 r70 290 N p10->v84->r65->r70
10949.0000 HM199 223389 2 1873.0000 p24 r64 268 N p24->v86->r64
10952.0000 HM221 132637 2 872.0000 p23 r64 285 N p23->v86->r64
11002.0000 HM168 121314 2 3267.0000 p50 r72 245 N p50->v92->r72
11028.0000 HM242 389565 2 44.0000 p14 r67 299 N p14->v91->r67
11074.0000 HM232 250011 2 509.0000 p20 r76 291 N p20->v82->r76
11074.0000 HM226 340639 3 792.0000 p29 r61 286 N p29->p2->v84->r61
11106.0000 HM243 319734 1 78.0000 p58 r77 298 N p58->r77
11187.0000 HM195 432131 1 2284.0000 p8 r70 261 N p8->r70
11304.0000 HM177 187837 2 3166.0000 p32 r67 247 N p32->v82->r67
11335.0000 HM213 299881 2 1610.0000 p38 r65 273 N p38->r69->r65
11337.0000 HM173 229857 2 3367.0000 p31 r73 243 N p31->v82->r73
11355.0000 HM244 369662 2 271.0000 p2 r62 295 N p2->v82->r62
11499.0000 HM214 349500 2 1728.0000 p43 r76 271 N p43->r69->r76
11506.0000 HM191 339237 2 2768.0000 p38 r76 253 N p38->r69->r76
11519.0000 HM206 368803 2 2106.0000 p51 r72 264 N p51->r65->r72
11589.0000 HM134 133548 3 5491.0000 p47 r70 208 N p47->p55->p3->r70
11651.0000 HM238 219118 2 842.0000 p21 r70 285 N p21->v87->r70
11741.0000 HM200 463164 2 2613.0000 p21 r67 256 N p21->v82->r67
11745.0000 HM231 478888 2 1213.0000 p44 r69 279 N p44->p8->r69
11749.0000 HM66 358677 2 8809.0000 p43 r77 153 N p43->r68->r77
11753.0000 HM251 274170 1 350.0000 p11 r73 294 N p11->r73
11880.0000 HM256 212805 2 302.0000 p4 r71 294 N p4->v92->r71
11886.0000 HM130 345036 2 5966.0000 p43 r73 200 N p43->r79->r73
11947.0000 HM240 247064 3 1047.0000 p23 r63 282 N p23->p56->p14->r63
11957.0000 HM197 453322 2 2952.0000 p32 r63 250 N p32->v92->r63
12076.0000 HM261 306993 2 292.0000 p16 r79 295 N p16->v86->r79
12146.0000 HM267 457504 1 67.0000 p5 r70 298 N p5->r70
12229.0000 HM270 375054 1 8.0000 p56 r65 299 N p56->r65
12272.0000 HM215 409213 3 2444.0000 p37 r62 259 N p37->p45->r71->r62
12276.0000 HM205 197308 2 2919.0000 p12 r71 251 N p12->r62->r71
12280.0000 HM211 419902 2 2654.0000 p19 r72 255 N p19->p12->r72
12295.0000 HM176 496121 2 4191.0000 p32 r76 230 N p32->v80->r76
12302.0000 HM237 320514 3 1543.0000 p6 r60 274 N p6->p26->v80->r60
12355.0000 HM254 439753 2 844.0000 p20 r70 285 N p20->p24->r70
12368.0000 HM234 209652 1 1728.0000 p41 r60 271 N p41->r60
12370.0000 HM266 326245 2 348.0000 p51 r63 294 N p51->v88->r63
12384.0000 HM253 269863 2 906.0000 p6 r76 284 N p6->v91->r76
12387.0000 HM255 354528 1 845.0000 p13 r65 285 N p13->r65
12472.0000 HM259 331837 2 779.0000 p49 r74 287 N p49->p13->r74
12486.0000 HM220 271878 2 2440.0000 p16 r68 259 N p16->v86->r68
12507.0000 HM217 496322 1 2590.0000 p12 r60 256 N p12->r60
12525.0000 HM268 389061 1 392.0000 p55 r72 293 N p55->r72
12525.0000 HM218 374364 2 2548.0000 p53 r67 257 N p53->v80->r67
12530.0000 HM250 473134 3 1174.0000 p13 r66 280 N p13->r61->v82->r66
12559.0000 HM263 331691 2 678.0000 p31 r64 288 N p31->v83->r64
12563.0000 HM230 101930 2 2084.0000 p49 r60 265 N p49->v93->r60
12589.0000 HM144 119354 2 5996.0000 p45 r76 200 N p45->p3->r76
12611.0000 HM241 447015 3 1675.0000 p24 r63 272 N p24->v91->p53->r63
12612.0000 HM265 447682 2 650.0000 p30 r71 289 N p30->v80->r71
12615.0000 HM181 121324 2 4314.0000 p4 r67 228 N p4->v80->r67
12620.0000 HM204 238215 3 3320.0000 p22 r67 244 N p22->r69->v80->r67
12652.0000 HM207 114347 2 3200.0000 p52 r76 246 N p52->v92->r76
12720.0000 HM246 164292 3 1533.0000 p46 r69 274 N p46->p5->v87->r69
